Cnty,Pol,Child Cust,Voy,ATD,ETD,Bk,Clp,Clp Svc,Ld Type,ADOD,Fcr,Invoice Nbr,Status Cd,Shpr Cd,Computed
NV,CAR,NBAL,"532,512",04/15/23,04/15/23,"321,731","322,200",CON,F,04/12/23,"505,303",CARL058343,P,POUHUNG2,NVCARNBAL321731CARL058343
NV,CAR,NBAL,"532,512",04/15/23,04/15/23,"321,788","322,205",CON,F,04/12/23,"505,303",CARL058343,P,POUHUNG2,NVCARNBAL321788CARL058343
NV,CAR,NBAL,"532,512",04/15/23,04/15/23,"321,789","322,204",CON,F,04/12/23,"505,303",CARL058343,P,POUHUNG2,NVCARNBAL321789CARL058343
NV,CAR,NBAL,"532,512",04/15/23,04/15/23,"321,796","322,205",CON,F,04/12/23,"505,303",CARL058343,P,POUHUNG2,NVCARNBAL321796CARL058343
NV,CAR,NBAL,"532,512",04/15/23,04/15/23,"321,798","322,205",CON,F,04/12/23,"505,303",CARL058343,P,POUHUNG2,NVCARNBAL321798CARL058343
NV,CAR,NBAL,"532,512",04/15/23,04/15/23,"321,799","322,205",CON,F,04/12/23,"505,303",CARL058343,P,POUHUNG2,NVCARNBAL321799CARL058343
NV,CAR,NBAL,"532,512",04/15/23,04/15/23,"321,800","322,201",CON,F,04/12/23,"505,303",CARL058343,P,POUHUNG2,NVCARNBAL321800CARL058343
NV,CAR,NBAL,"532,512",04/15/23,04/15/23,"321,801","322,211",CON,F,04/12/23,"505,303",CARL058343,P,POUHUNG2,NVCARNBAL321801CARL058343
NV,CAR,NBAL,"532,512",04/15/23,04/15/23,"321,802","322,200",CON,F,04/12/23,"505,303",CARL058343,P,POUHUNG2,NVCARNBAL321802CARL058343
NV,CAR,NBAL,"532,512",04/15/23,04/15/23,"321,803","322,200",CON,F,04/12/23,"505,303",CARL058343,P,POUHUNG2,NVCARNBAL321803CARL058343
NV,CAR,NBAL,"532,512",04/15/23,04/15/23,"321,806","322,211",CON,F,04/12/23,"505,303",CARL058343,P,POUHUNG2,NVCARNBAL321806CARL058343
NV,CAR,SWOOSH,"532,547",04/03/23,04/02/23,"340,664","319,055",CON,A,03/24/2023,"340,664",CARL062967,C,SVV3,NVCARSWOOSH340664CARL062967
NV,CAR,ANNINC,"532,646",04/15/23,04/15/23,"324,692","322,464",CON,F,04/13/23,"324,692",CARL054654,P,PIVINA,NVCARANNINC324692CARL054654
NV,CAR,ANNINC,"532,646",04/15/23,04/15/23,"329,705","322,593",CON,F,04/11/23,"329,705",CARL054660,P,UBI1UBS,NVCARANNINC329705CARL054660
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"291,299","319,001",CON,A,03/24/2023,"291,299",CARL054249,C,NHUNGUB,NVCARURBAN291299CARL054249
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"291,299","319,001",CON,A,03/24/2023,"291,299",CARL054256,C,NHUNGUB,NVCARURBAN291299CARL054256
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"291,300","319,001",CON,A,03/24/2023,"291,299",CARL054261,P,NHUNGUB,NVCARURBAN291300CARL054261
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"291,300","319,001",CON,A,03/24/2023,"291,299",CARL054249,C,NHUNGUB,NVCARURBAN291300CARL054249
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"291,300","319,001",CON,A,03/24/2023,"291,299",CARL054256,C,NHUNGUB,NVCARURBAN291300CARL054256
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"291,301","319,001",CON,A,03/24/2023,"291,299",CARL054249,C,NHUNGUB,NVCARURBAN291301CARL054249
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"291,301","319,001",CON,A,03/24/2023,"291,299",CARL054256,C,NHUNGUB,NVCARURBAN291301CARL054256
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"291,302","319,001",CON,A,03/24/2023,"291,299",CARL054249,C,NHUNGUB,NVCARURBAN291302CARL054249
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"291,302","319,001",CON,A,03/24/2023,"291,299",CARL054256,C,NHUNGUB,NVCARURBAN291302CARL054256
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"293,020","319,001",CON,A,03/24/2023,"291,299",CARL054249,C,NHUNGUB,NVCARURBAN293020CARL054249
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"293,020","319,001",CON,A,03/24/2023,"291,299",CARL054256,C,NHUNGUB,NVCARURBAN293020CARL054256
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"293,021","319,001",CON,A,03/24/2023,"291,299",CARL054249,C,NHUNGUB,NVCARURBAN293021CARL054249
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"293,021","319,001",CON,A,03/24/2023,"291,299",CARL054256,C,NHUNGUB,NVCARURBAN293021CARL054256
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"293,022","319,001",CON,A,03/24/2023,"291,299",CARL054249,C,NHUNGUB,NVCARURBAN293022CARL054249
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"293,022","319,001",CON,A,03/24/2023,"291,299",CARL054256,C,NHUNGUB,NVCARURBAN293022CARL054256
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"293,023","319,001",CON,A,03/24/2023,"291,299",CARL054249,C,NHUNGUB,NVCARURBAN293023CARL054249
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"293,023","319,001",CON,A,03/24/2023,"291,299",CARL054256,C,NHUNGUB,NVCARURBAN293023CARL054256
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"293,024","319,001",CON,A,03/24/2023,"291,299",CARL054256,C,NHUNGUB,NVCARURBAN293024CARL054256
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"293,024","319,001",CON,A,03/24/2023,"291,299",CARL054249,C,NHUNGUB,NVCARURBAN293024CARL054249
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"293,025","319,001",CON,A,03/24/2023,"291,299",CARL054256,C,NHUNGUB,NVCARURBAN293025CARL054256
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"293,025","319,001",CON,A,03/24/2023,"291,299",CARL054249,C,NHUNGUB,NVCARURBAN293025CARL054249
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"356,101","319,001",CON,A,03/24/2023,"291,299",CARL054249,C,NHUNGUB,NVCARURBAN356101CARL054249
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"356,101","319,001",CON,A,03/24/2023,"291,299",CARL054256,C,NHUNGUB,NVCARURBAN356101CARL054256
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"299,824","319,001",CON,A,03/24/2023,"299,824",CARL054250,C,J&DVINA,NVCARURBAN299824CARL054250
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"299,827","319,001",CON,A,03/24/2023,"299,827",CARL054251,C,J&DVINA,NVCARURBAN299827CARL054251
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"308,095","318,967",CON,A,03/24/2023,"308,095",CARL054252,C,TOPROVN,NVCARURBAN308095CARL054252
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"308,107","318,967",CON,A,03/24/2023,"308,095",CARL054252,C,TOPROVN,NVCARURBAN308107CARL054252
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"315,368","319,001",CON,A,03/24/2023,"315,368",CARL054253,C,J&DVINA,NVCARURBAN315368CARL054253
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"315,374","319,001",CON,A,03/24/2023,"315,374",CARL054254,C,J&DVINA,NVCARURBAN315374CARL054254
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,165","318,967",CON,A,03/24/2023,"330,165",CARL054255,C,TOPROVN,NVCARURBAN330165CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,169","318,967",CON,A,03/24/2023,"330,165",CARL054255,C,TOPROVN,NVCARURBAN330169CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,171","318,967",CON,A,03/24/2023,"330,165",CARL054255,C,TOPROVN,NVCARURBAN330171CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,173","318,967",CON,A,03/24/2023,"330,165",CARL054255,C,TOPROVN,NVCARURBAN330173CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,174","318,967",CON,A,03/24/2023,"330,165",CARL054255,C,TOPROVN,NVCARURBAN330174CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,175","318,967",CON,A,03/24/2023,"330,165",CARL054255,C,TOPROVN,NVCARURBAN330175CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,192","318,967",CON,A,03/24/2023,"330,165",CARL054255,C,TOPROVN,NVCARURBAN330192CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,193","318,967",CON,A,03/24/2023,"330,165",CARL054255,C,TOPROVN,NVCARURBAN330193CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,165","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330165CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,169","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330169CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,171","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330171CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,173","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330173CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,174","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330174CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,175","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330175CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,176","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330176CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,178","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330178CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,179","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330179CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,180","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330180CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,181","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330181CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,182","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330182CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,184","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330184CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,185","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330185CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,186","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330186CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,187","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330187CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,188","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330188CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,189","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330189CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,192","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330192CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"330,193","318,967",CON,A,03/24/2023,"330,176",CARL054255,C,TOPROVN,NVCARURBAN330193CARL054255
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"356,119","319,001",CON,A,03/24/2023,"356,119",CARL054257,C,J&DVINA,NVCARURBAN356119CARL054257
NV,CAR,URBAN,"532,689",04/01/23,04/01/23,"359,317","319,001",CON,A,03/27/2023,"359,317",CARL054258,C,J&DVINA,NVCARURBAN359317CARL054258
NV,CAR,NBAL,"532,720",04/15/23,04/15/23,"321,790","322,248",CON,F,04/13/23,"321,790",CARL058345,P,POUHUNG2,NVCARNBAL321790CARL058345
NV,CAR,NBAL,"532,720",04/15/23,04/15/23,"321,791","322,249",CON,F,04/13/23,"321,790",CARL058345,P,POUHUNG2,NVCARNBAL321791CARL058345
NV,CAR,NBAL,"532,720",04/15/23,04/15/23,"321,794","322,251",CON,F,04/13/23,"321,790",CARL058345,P,POUHUNG2,NVCARNBAL321794CARL058345
NV,CAR,NBAL,"532,720",04/15/23,04/15/23,"321,795","322,251",CON,F,04/13/23,"321,790",CARL058345,P,POUHUNG2,NVCARNBAL321795CARL058345
NV,CAR,NBAL,"532,720",04/15/23,04/15/23,"321,790","322,248",CON,F,04/13/23,"321,791",CARL058345,P,POUHUNG2,NVCARNBAL321790CARL058345
NV,CAR,NBAL,"532,720",04/15/23,04/15/23,"321,791","322,249",CON,F,04/13/23,"321,791",CARL058345,P,POUHUNG2,NVCARNBAL321791CARL058345
NV,CAR,NBAL,"532,720",04/15/23,04/15/23,"321,794","322,251",CON,F,04/13/23,"321,791",CARL058345,P,POUHUNG2,NVCARNBAL321794CARL058345
NV,CAR,NBAL,"532,720",04/15/23,04/15/23,"321,795","322,251",CON,F,04/13/23,"321,791",CARL058345,P,POUHUNG2,NVCARNBAL321795CARL058345
NV,CAR,XKEENI,"532,778",04/23/23,04/23/23,"332,095","318,735",AOS,C,03/23/23,"",CARL055789,P,BDTVN,NVCARXKEENI332095CARL055789
NV,CAR,EDDIEB,"532,836",04/02/23,04/02/23,"334,581","319,542",CON,A,03/27/2023,"334,581",CARL054263,C,EMPER1,NVCAREDDIEB334581CARL054263
NV,CAR,TKMAXX,"533,102",04/03/23,04/03/23,"314,557","320,017",CON,F,03/30/23,"314,557",CARL054401,P,DANGLONG,NVCARTKMAXX314557CARL054401
NV,CAR,SWOOSH,"533,114",04/11/23,04/11/23,"350,159","319,916",CON,A,03/30/2023,"350,159",CARL054400,P,VW,NVCARSWOOSH350159CARL054400
NV,CAR,OUTDOR,"533,145",04/11/23,04/11/23,"355,472","320,930",CON,F,04/05/23,"355,472",CARL054888,P,LYV,NVCAROUTDOR355472CARL054888
NV,CAR,BPSHCA,"533,230",01/01/01,04/06/23,"312,330","318,773",CON,F,03/28/23,"312,330",CARL054638,P,VTORIEN,NVCARBPSHCA312330CARL054638
NV,CAR,JCREW,"533,258",04/29/23,04/29/23,"348,419","325,072",CON,A,04/19/2023,"348,419",CARL057570,C,SAITEXDN,NVCARJCREW348419CARL057570
NV,CAR,JCREW,"533,258",04/29/23,04/29/23,"348,424","325,072",CON,A,04/19/2023,"348,419",CARL057570,C,SAITEXDN,NVCARJCREW348424CARL057570
NV,CAR,JCREW,"533,258",04/29/23,04/29/23,"348,858","325,072",CON,A,04/19/2023,"348,858",CARL057571,C,NOBLAND3,NVCARJCREW348858CARL057571
NV,CAR,JCREW,"533,258",04/29/23,04/29/23,"355,782","325,072",CON,A,04/19/2023,"355,782",CARL057572,C,PPHUJCI,NVCARJCREW355782CARL057572
NV,CAR,JCREW,"533,258",04/29/23,04/29/23,"389,832","325,072",CON,A,04/19/2023,"389,832",CARL057573,C,RGMDANA,NVCARJCREW389832CARL057573
NV,CAR,JCREW,"533,258",04/29/23,04/29/23,"389,834","325,072",CON,A,04/19/2023,"389,832",CARL057573,C,RGMDANA,NVCARJCREW389834CARL057573
NV,CAR,ARMOUR,"533,272",04/11/23,04/11/23,"325,959","320,507",CON,A,03/20/2023,"325,959",CARL054636,P,YMUVCO,NVCARARMOUR325959CARL054636
NV,CAR,ARMOUR,"533,275",04/09/23,04/09/23,"356,795","320,899",CON,A,03/29/2023,"356,795",CARL054898,P,YMUVCO,NVCARARMOUR356795CARL054898
NV,CAR,ARMOUR,"533,275",04/09/23,04/09/23,"358,271","320,901",CON,A,03/29/2023,"358,271",CARL054896,P,ECLAT,NVCARARMOUR358271CARL054896
NV,CAR,NBAL,"533,284",04/15/23,04/15/23,"321,649","322,263",CON,F,04/12/23,"321,649",CARL058346,P,POUHUNG2,NVCARNBAL321649CARL058346
NV,CAR,NBAL,"533,284",04/15/23,04/15/23,"321,650","322,265",CON,F,04/12/23,"321,649",CARL058346,P,POUHUNG2,NVCARNBAL321650CARL058346
NV,CAR,NBAL,"533,284",04/15/23,04/15/23,"321,651","322,265",CON,F,04/12/23,"321,649",CARL058346,P,POUHUNG2,NVCARNBAL321651CARL058346
NV,CAR,NBAL,"533,284",04/15/23,04/15/23,"321,652","322,266",CON,F,04/12/23,"321,649",CARL058346,P,POUHUNG2,NVCARNBAL321652CARL058346
NV,CAR,NBAL,"533,284",04/15/23,04/15/23,"321,653","322,267",CON,F,04/12/23,"321,649",CARL058346,P,POUHUNG2,NVCARNBAL321653CARL058346
NV,CAR,NBAL,"533,284",04/15/23,04/15/23,"321,649","322,263",CON,F,04/12/23,"321,650",CARL058346,P,POUHUNG2,NVCARNBAL321649CARL058346
NV,CAR,NBAL,"533,284",04/15/23,04/15/23,"321,650","322,265",CON,F,04/12/23,"321,650",CARL058346,P,POUHUNG2,NVCARNBAL321650CARL058346
NV,CAR,NBAL,"533,284",04/15/23,04/15/23,"321,651","322,265",CON,F,04/12/23,"321,650",CARL058346,P,POUHUNG2,NVCARNBAL321651CARL058346
NV,CAR,NBAL,"533,284",04/15/23,04/15/23,"321,652","322,266",CON,F,04/12/23,"321,650",CARL058346,P,POUHUNG2,NVCARNBAL321652CARL058346
NV,CAR,NBAL,"533,284",04/15/23,04/15/23,"321,653","322,267",CON,F,04/12/23,"321,650",CARL058346,P,POUHUNG2,NVCARNBAL321653CARL058346
NV,CAR,NBAL,"533,286",04/24/23,04/24/23,"332,041","324,108",CON,F,04/17/23,"332,041",CARL058347,P,POUYUEN,NVCARNBAL332041CARL058347
NV,CAR,NBAL,"533,286",04/24/23,04/24/23,"332,041","324,103",CON,F,04/17/23,"332,041",CARL058347,P,POUYUEN,NVCARNBAL332041CARL058347
NV,CAR,NBAL,"533,286",04/24/23,04/24/23,"332,043","324,103",CON,F,04/17/23,"332,041",CARL058347,P,POUYUEN,NVCARNBAL332043CARL058347
NV,CAR,NBAL,"533,286",04/24/23,04/24/23,"337,432","324,108",CON,F,04/17/23,"332,041",CARL058347,P,POUYUEN,NVCARNBAL337432CARL058347
NV,CAR,NBAL,"533,286",04/24/23,04/24/23,"332,041","324,103",CON,F,04/17/23,"332,043",CARL058347,P,POUYUEN,NVCARNBAL332041CARL058347
NV,CAR,NBAL,"533,286",04/24/23,04/24/23,"332,041","324,108",CON,F,04/17/23,"332,043",CARL058347,P,POUYUEN,NVCARNBAL332041CARL058347
NV,CAR,NBAL,"533,286",04/24/23,04/24/23,"332,043","324,103",CON,F,04/17/23,"332,043",CARL058347,P,POUYUEN,NVCARNBAL332043CARL058347
NV,CAR,NBAL,"533,286",04/24/23,04/24/23,"337,432","324,108",CON,F,04/17/23,"332,043",CARL058347,P,POUYUEN,NVCARNBAL337432CARL058347
NV,CAR,NBAL,"533,288",04/24/23,04/24/23,"321,648","323,890",CON,F,04/21/23,"321,648",CARL058348,P,POUHUNG2,NVCARNBAL321648CARL058348
NV,CAR,NBAL,"533,288",04/24/23,04/24/23,"321,760","323,890",CON,F,04/21/23,"321,648",CARL058348,P,POUHUNG2,NVCARNBAL321760CARL058348
NV,CAR,NBAL,"533,288",04/24/23,04/24/23,"321,761","323,890",CON,F,04/21/23,"321,648",CARL058348,P,POUHUNG2,NVCARNBAL321761CARL058348
NV,CAR,NBAL,"533,288",04/24/23,04/24/23,"321,770","323,889",CON,F,04/21/23,"321,648",CARL058348,P,POUHUNG2,NVCARNBAL321770CARL058348
NV,CAR,NBAL,"533,288",04/24/23,04/24/23,"321,648","323,890",CON,F,04/21/23,"321,770",CARL058348,P,POUHUNG2,NVCARNBAL321648CARL058348
NV,CAR,NBAL,"533,288",04/24/23,04/24/23,"321,760","323,890",CON,F,04/21/23,"321,770",CARL058348,P,POUHUNG2,NVCARNBAL321760CARL058348
NV,CAR,NBAL,"533,288",04/24/23,04/24/23,"321,761","323,890",CON,F,04/21/23,"321,770",CARL058348,P,POUHUNG2,NVCARNBAL321761CARL058348
NV,CAR,NBAL,"533,288",04/24/23,04/24/23,"321,770","323,889",CON,F,04/21/23,"321,770",CARL058348,P,POUHUNG2,NVCARNBAL321770CARL058348
NV,CAR,OUTDOR,"533,326",04/03/23,04/03/23,"327,446","320,137",AOS,C,03/23/23,"327,446",CARL059801,C,LYV,NVCAROUTDOR327446CARL059801
NV,CAR,OUTDOR,"533,326",04/03/23,04/03/23,"327,446","320,137",AOS,C,03/23/23,"327,446",CARL054412,P,LYV,NVCAROUTDOR327446CARL054412
NV,CAR,OUTDOR,"533,326",04/03/23,04/03/23,"327,446","320,137",AOS,C,03/23/23,"327,446",CARL059802,C,LYV,NVCAROUTDOR327446CARL059802
NV,CAR,OUTDOR,"533,326",04/03/23,04/03/23,"343,910","320,138",AOS,C,03/29/23,"343,910",CARL054413,P,LANGHAMNV,NVCAROUTDOR343910CARL054413
NV,CAR,LIICO,"533,359",04/11/23,04/11/23,"328,168","320,297",AOS,C,04/03/23,"328,168",CARL054659,P,SUREPH,NVCARLIICO328168CARL054659
NV,CAR,RH,"533,382",04/09/23,04/10/23,"386,946","321,666",CON,F,04/04/23,"386,946",CARL054651,V,KAISERVN,NVCARRH386946CARL054651
NV,CAR,LIIRE,"533,408",04/11/23,04/11/23,"369,948","321,113",AOS,C,04/05/23,"369,948",CARL054879,P,TOPBAND,NVCARLIIRE369948CARL054879
NV,CAR,LIIRE,"533,408",04/11/23,04/11/23,"373,578","321,116",AOS,C,04/05/23,"373,578",CARL054880,V,TOPBAND,NVCARLIIRE373578CARL054880
NV,CAR,LIIRE,"533,408",04/11/23,04/11/23,"373,578","321,116",AOS,C,04/05/23,"373,578",CARL059911,P,TOPBAND,NVCARLIIRE373578CARL059911
NV,CAR,LIIRE,"533,470",04/11/23,04/11/23,"358,070","320,664",AOS,C,04/04/23,"358,070",CARL054661,P,SUREPH,NVCARLIIRE358070CARL054661
NV,CAR,HUNK,"533,505",05/14/23,05/14/23,"431,035","329,550",AOS,F,05/10/23,"431,035",CARL058212,P,WELLFOR,NVCARHUNK431035CARL058212
NV,CAR,AEBV,"533,605",05/10/23,05/10/23,"376,292","334,403",CON,F,05/03/23,"376,292",CARL059932,P,BEESCO,NVCARAEBV376292CARL059932
NV,CAR,AEBV,"533,605",05/10/23,05/10/23,"376,292","334,403",CON,F,05/03/23,"564,229",CARL059932,P,BEESCO,NVCARAEBV376292CARL059932
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,380","326,550",CON,F,04/28/23,"322,380",CARL058339,P,POUHUNG2,NVCARNBAL322380CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,381","326,696",CON,F,04/28/23,"322,380",CARL058339,P,POUHUNG2,NVCARNBAL322381CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,382","326,553",CON,F,04/28/23,"322,380",CARL058339,P,POUHUNG2,NVCARNBAL322382CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,383","326,550",CON,F,04/28/23,"322,380",CARL058339,P,POUHUNG2,NVCARNBAL322383CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,384","326,553",CON,F,04/28/23,"322,380",CARL058339,P,POUHUNG2,NVCARNBAL322384CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,387","326,550",CON,F,04/28/23,"322,380",CARL058339,P,POUHUNG2,NVCARNBAL322387CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,388","326,550",CON,F,04/28/23,"322,380",CARL058339,P,POUHUNG2,NVCARNBAL322388CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,389","326,550",CON,F,04/28/23,"322,380",CARL058339,P,POUHUNG2,NVCARNBAL322389CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,390","326,550",CON,F,04/28/23,"322,380",CARL058339,P,POUHUNG2,NVCARNBAL322390CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,391","326,696",CON,F,04/28/23,"322,380",CARL058339,P,POUHUNG2,NVCARNBAL322391CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,380","326,550",CON,F,04/28/23,"322,382",CARL058339,P,POUHUNG2,NVCARNBAL322380CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,381","326,696",CON,F,04/28/23,"322,382",CARL058339,P,POUHUNG2,NVCARNBAL322381CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,382","326,553",CON,F,04/28/23,"322,382",CARL058339,P,POUHUNG2,NVCARNBAL322382CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,383","326,550",CON,F,04/28/23,"322,382",CARL058339,P,POUHUNG2,NVCARNBAL322383CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,384","326,553",CON,F,04/28/23,"322,382",CARL058339,P,POUHUNG2,NVCARNBAL322384CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,387","326,550",CON,F,04/28/23,"322,382",CARL058339,P,POUHUNG2,NVCARNBAL322387CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,388","326,550",CON,F,04/28/23,"322,382",CARL058339,P,POUHUNG2,NVCARNBAL322388CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,389","326,550",CON,F,04/28/23,"322,382",CARL058339,P,POUHUNG2,NVCARNBAL322389CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,390","326,550",CON,F,04/28/23,"322,382",CARL058339,P,POUHUNG2,NVCARNBAL322390CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"322,391","326,696",CON,F,04/28/23,"322,382",CARL058339,P,POUHUNG2,NVCARNBAL322391CARL058339
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"337,427","326,755",CON,F,04/22/23,"337,427",CARL058327,P,POUYUEN,NVCARNBAL337427CARL058327
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"337,428","326,755",CON,F,04/22/23,"337,427",CARL058327,P,POUYUEN,NVCARNBAL337428CARL058327
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"337,429","326,758",CON,F,04/22/23,"337,427",CARL058327,P,POUYUEN,NVCARNBAL337429CARL058327
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"337,429","326,746",CON,F,04/22/23,"337,427",CARL058327,P,POUYUEN,NVCARNBAL337429CARL058327
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"337,430","326,746",CON,F,04/22/23,"337,427",CARL058327,P,POUYUEN,NVCARNBAL337430CARL058327
NV,CAR,NBAL,"533,637",04/30/23,04/30/23,"337,456","326,746",CON,F,04/22/23,"337,427",CARL058327,P,POUYUEN,NVCARNBAL337456CARL058327
