Cnty,Pol,Mstr_Cust,Child_Cust,Voy,ATD,ETD,Bk,Clp_Svc,Fcr,Invoice_Nbr,Sts,Creation_Dt,look_up_date,day_of_week,due_date
ID,CKG,JCI,JCREW,294995,2001-01-01,2023-05-25,544171,ALM,544174,,,,2023-05-25,Thursday,2023-05-26
ID,CKG,JCI,JCREW,294995,2001-01-01,2023-05-25,544174,ALM,544174,,,,2023-05-25,Thursday,2023-05-26
CB,PNH,NIKE,SWOOSH,98957,2001-01-01,2023-05-25,550182,ALM,,,,,2023-05-25,Thursday,2023-05-26
CB,PNH,NIKE,SWOOSH,98957,2001-01-01,2023-05-25,550067,ALM,,,,,2023-05-25,Thursday,2023-05-26
ID,JKT,NIKE,SWOOSH,295588,2001-01-01,2023-05-25,547248,ALM,,,,,2023-05-25,Thursday,2023-05-26
SI,SIN,AEO,FOX,68523,2001-01-01,2023-05-25,296588,ALM,,,,,2023-05-25,Thursday,2023-05-26
SI,SIN,AEO,FOX,68523,2001-01-01,2023-05-25,297733,ALM,,,,,2023-05-25,Thursday,2023-05-26
NV,SGN,JCI,JCREW,536527,2023-05-25,2023-05-25,462753,ALM,462753,,,,2023-05-25,Thursday,2023-05-26
NV,SGN,JCI,JCREW,536527,2023-05-25,2023-05-25,508501,ALM,508501,,,,2023-05-25,Thursday,2023-05-26
CB,PNH,JCI,JCREW,99356,2001-01-01,2023-05-26,552507,ALM,552496,,,,2023-05-26,Friday,2023-05-29
CB,PNH,JCI,JCREW,99356,2001-01-01,2023-05-26,552501,ALM,552496,,,,2023-05-26,Friday,2023-05-29
CB,PNH,JCI,JCREW,99356,2001-01-01,2023-05-26,552496,ALM,552496,,,,2023-05-26,Friday,2023-05-29
NV,SGN,NIKE,SWOOSH,538939,2001-01-01,2023-05-26,507953,ALM,,,,,2023-05-26,Friday,2023-05-29
NV,SGN,NIKE,SWOOSH,538942,2001-01-01,2023-05-26,507994,ALM,,,,,2023-05-26,Friday,2023-05-29
NV,SGN,NIKE,SWOOSH,538949,2001-01-01,2023-05-26,523083,ALM,,,,,2023-05-26,Friday,2023-05-29
CB,PNH,NIKE,SWOOSH,99164,2001-01-01,2023-05-26,550133,ALM,,,,,2023-05-26,Friday,2023-05-29
CB,PNH,NIKE,SWOOSH,99164,2001-01-01,2023-05-26,550119,ALM,,,,,2023-05-26,Friday,2023-05-29
CB,PNH,NIKE,SWOOSH,99164,2001-01-01,2023-05-26,550184,ALM,,,,,2023-05-26,Friday,2023-05-29
CB,PNH,NIKE,SWOOSH,99164,2001-01-01,2023-05-26,550110,ALM,,,,,2023-05-26,Friday,2023-05-29
CB,PNH,NIKE,SWOOSH,99175,2001-01-01,2023-05-26,550114,ALM,,,,,2023-05-26,Friday,2023-05-29
CB,PNH,NIKE,SWOOSH,99180,2001-01-01,2023-05-26,549285,ALM,,,,,2023-05-26,Friday,2023-05-29
NV,SGN,VFC,OUTDOR,538262,2001-01-01,2023-05-26,494455,ALM,494455,,,,2023-05-26,Friday,2023-05-29
NV,SGN,VFC,OUTDOR,538262,2001-01-01,2023-05-26,491301,ALM,491301,,,,2023-05-26,Friday,2023-05-29
NV,SGN,VFC,OUTDOR,538262,2001-01-01,2023-05-26,494343,ALM,494343,,,,2023-05-26,Friday,2023-05-29
ID,JKT,NIKE,SWOOSH,295586,2001-01-01,2023-05-26,550848,ALM,,,,,2023-05-26,Friday,2023-05-29
ID,JKT,NIKE,SWOOSH,295586,2001-01-01,2023-05-26,549085,ALM,,,,,2023-05-26,Friday,2023-05-29
ID,JKT,NIKE,SWOOSH,295586,2001-01-01,2023-05-26,550071,ALM,,,,,2023-05-26,Friday,2023-05-29
ID,JKT,NIKE,SWOOSH,295590,2001-01-01,2023-05-26,549090,ALM,,,,,2023-05-26,Friday,2023-05-29
SI,SIN,NIKE,SWOOSH,68583,2001-01-01,2023-05-26,297834,ALM,,,,,2023-05-26,Friday,2023-05-29
SI,SIN,NIKE,SWOOSH,68583,2001-01-01,2023-05-26,297832,ALM,,,,,2023-05-26,Friday,2023-05-29
NV,SGN,PACSUN,PACSUN,538353,2001-01-01,2023-05-26,459586,ALM,459586,,,,2023-05-26,Friday,2023-05-29
